Tenure Months,Monthly Charges,Total Charges,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Actual Churn,Churn Probability,Risk Level,Recommendation
4,50.8,202.3,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0,0.29432105118285357,Low,No action required
71,99.0,6994.6,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,0,0.09554962633932435,Low,No action required
24,96.55,2263.45,Female,Yes,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,0.09364663496261791,Low,No action required
22,59.75,1374.35,Male,No,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),0,0.06050130721777979,Low,No action required
44,111.5,4915.15,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.3461752026997359,Medium,Send promotional email
33,24.25,838.5,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,0.10587905715272602,Low,No action required
1,20.5,20.5,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.3858940148763452,Medium,Send promotional email
30,70.4,2044.75,Male,No,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,0,0.0759235395494773,Low,No action required
1,30.55,30.55,Female,No,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,0,0.32464650100832193,Medium,Send promotional email
16,84.9,1398.25,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,0,0.15076967416180312,Low,No action required
71,54.5,3778.2,Male,No,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),0,0.02713234497971827,Low,No action required
43,75.35,3161.4,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0.39748341919358876,Medium,Send promotional email
50,44.45,2188.45,Male,No,Yes,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),0,0.025424559320607828,Low,No action required
41,98.05,3990.6,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0,0.435475790256835,Medium,Send promotional email
40,63.9,2635.0,Female,No,Yes,No,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),0,0.0639570886358879,Low,No action required
3,69.15,235.0,Female,No,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,0.2340526523450452,Low,No action required
37,64.65,2347.85,Female,No,No,No,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),0,0.02433476576713776,Low,No action required
32,98.85,3089.6,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.14112260019828954,Low,No action required
32,89.6,2901.8,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,0,0.11394624223175341,Low,No action required
59,83.25,4949.1,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0,0.39057927982057583,Medium,Send promotional email
30,70.25,2198.9,Female,No,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),0,0.09901646408435603,Low,No action required
27,24.5,761.95,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0,0.011449969904910002,Low,No action required
9,20.1,190.25,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.007221893983154496,Low,No action required
68,73.0,5163.0,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),0,0.02723420607218989,Low,No action required
69,61.4,4059.85,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),0,0.01687078677861888,Low,No action required
26,84.3,2281.6,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,0,0.36961457456274005,Medium,Send promotional email
69,19.9,1356.7,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,0.00012592151854646776,Low,No action required
11,20.4,231.45,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.01497474912459611,Low,No action required
1,50.75,50.75,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,0.5249077363744231,Medium,Send promotional email
10,20.45,242.4,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.00778823892645766,Low,No action required
55,75.75,4264.25,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0,0.009307102180933694,Low,No action required
44,65.4,2774.55,Male,No,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,0,0.08273954609749015,Low,No action required
69,59.75,4069.9,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),0,0.0021254077502940285,Low,No action required
11,78.5,874.2,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,0.5773635058084738,Medium,Send promotional email
29,48.95,1323.7,Male,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0.13476654810406447,Low,No action required
57,99.65,5497.05,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.3622902507505771,Medium,Send promotional email
28,18.25,534.7,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,0.011331393417009426,Low,No action required
42,54.55,2455.05,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),0,0.10121245137794835,Low,No action required
23,40.65,947.4,Male,No,No,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),0,0.02702799685344262,Low,No action required
18,20.45,357.0,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.04663877881289738,Low,No action required
62,24.8,1476.25,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,0.013154344149245871,Low,No action required
67,88.8,5903.15,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,0.11380243928957393,Low,No action required
62,20.05,1201.65,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0,0.008546169856348533,Low,No action required
2,69.8,146.65,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.6584313983621263,High,Offer premium support
23,77.15,1759.4,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0,0.004458518458411957,Low,No action required
25,35.05,844.45,Female,No,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),0,0.021587661212661216,Low,No action required
72,108.1,7774.05,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0.06610419485875318,Low,No action required
2,84.05,134.05,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0.7612310585127652,High,Offer personalized discount
8,20.2,140.95,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,0.0881657460701219,Low,No action required
35,49.2,1701.65,Male,No,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0,0.2976213216513594,Low,No action required
24,24.6,592.65,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,0.05047653855132812,Low,No action required
2,71.65,135.75,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.3432736203891889,Medium,Send promotional email
72,104.9,7732.65,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0,0.0019411556488624154,Low,No action required
41,106.5,4282.4,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,0,0.38412014340187656,Medium,Send promotional email
26,75.5,2018.1,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),0,0.10041571544736745,Low,No action required
4,58.5,224.85,Female,No,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,0,0.19155803490381795,Low,No action required
48,78.9,3771.5,Male,No,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,0.016753816488941375,Low,No action required
12,79.2,943.85,Female,Yes,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0,0.17706277374833437,Low,No action required
60,109.45,6572.85,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,0.2535821786749443,Low,No action required
55,59.2,3175.85,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,0,0.056673634608197236,Low,No action required
1,29.15,29.15,Male,No,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,0,0.4069910267169333,Medium,Send promotional email
1,20.05,20.05,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.38034537776358357,Medium,Send promotional email
42,66.5,2762.75,Female,No,No,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0,0.07386630248405598,Low,No action required
1,49.55,49.55,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0.28823733332395207,Low,No action required
3,73.6,232.5,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0.4703395118513884,Medium,Send promotional email
72,82.65,5919.35,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.037080601273619014,Low,No action required
15,49.0,749.25,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.47929006484278713,Medium,Send promotional email
11,25.2,245.15,Female,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,0.04667632625066144,Low,No action required
5,25.45,134.75,Female,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.10555413478389478,Low,No action required
72,110.9,8240.85,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.13617755527274833,Low,No action required
55,77.75,4266.4,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0.39065934025379173,Medium,Send promotional email
40,26.2,1077.5,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,0.07644402414468388,Low,No action required
57,19.9,1115.6,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,0.00959010223742305,Low,No action required
52,80.85,4079.55,Male,Yes,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,0.035899168541409926,Low,No action required
43,56.35,2391.15,Male,No,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,0,0.18101493241343383,Low,No action required
47,19.3,890.5,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,0.0006704985688516997,Low,No action required
3,50.4,137.25,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0.4549366353448473,Medium,Send promotional email
55,55.25,3119.9,Male,No,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0,0.017001687448849886,Low,No action required
29,19.1,529.5,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.01359691243810353,Low,No action required
12,84.05,966.55,Female,No,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0.34108564571582795,Medium,Send promotional email
66,105.2,6936.85,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.5204262440221062,Medium,Send promotional email
27,75.75,1929.0,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0.061535527906960624,Low,No action required
58,95.3,5817.7,Female,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.4126759355165664,Medium,Send promotional email
9,19.85,178.8,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.10375788796120058,Low,No action required
6,69.1,435.0,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.5761246917630976,Medium,Send promotional email
9,20.25,186.15,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.11150281050114161,Low,No action required
8,54.75,445.85,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,0,0.2675525817696386,Low,No action required
12,81.45,912.0,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0.6469350255345151,High,Offer personalized discount
43,80.2,3581.6,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,0.15216775012517247,Low,No action required
42,100.3,4222.95,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.5731065523150641,Medium,Send promotional email
66,90.95,5930.05,Female,No,No,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0,0.018574877970157066,Low,No action required
1,20.0,20.0,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.3795623417421574,Medium,Send promotional email
10,79.85,797.25,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,0.4979015074257342,Medium,Send promotional email
18,73.55,1359.45,Female,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.49374452920904155,Medium,Send promotional email
3,19.3,54.7,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.05037401673686308,Low,No action required
50,20.15,989.05,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,0.011396480662588663,Low,No action required
1,44.55,44.55,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,0.38255513176955797,Medium,Send promotional email
2,54.45,87.3,Male,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0,0.2607271005273212,Low,No action required
17,19.65,351.55,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,0.022585744857361617,Low,No action required
69,105.0,7297.75,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,0.045667099311964214,Low,No action required
72,88.7,6301.7,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.005697309425834226,Low,No action required
50,75.15,3822.45,Male,Yes,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),0,0.015193136283696791,Low,No action required
